id,nombre,apellido,email,telefono,direccion,ciudad,estado,codigo_postal,pais,empresa,puesto,fecha_registro,fecha_ultima_compra,producto_favorito,monto_total_compras,frecuencia_compra,metodo_pago,activo,notas,fecha_nacimiento,genero,nivel_ingresos,nivel_satisfaccion,cliente_recurrente,nps,descuento,tipo_cliente,referido_por,region
511299d9-db9d-4ade-880c-35ecf68ce2d0,Jessica,Bowman,bradleyrollins@example.org,+1-333-393-0639x332,09155 Brittney Loaf Apt. 618,South Davidtown,Georgia,54680,Uganda,Jarvis-Reyes,Private music teacher,2023-11-28,2024-06-18,just,266.14,Media,Efectivo,False,Conference federal else less Mr news black.,1954-08-24,Otro,Bajo,10,True,-58,7%,Nuevo,Patrick Wallace,Sur
673e9647-53a1-4cec-af15-0c3b46be2dea,Andrew,Barry,brian85@example.net,001-705-588-3940,3885 Sandra Station,Michaelstad,Louisiana,21892,Greenland,Flores-Johnson,Clinical biochemist,2023-12-30,2025-01-03,necessary,1995.75,Media,Transferencia,False,Reflect image but about subject might health.,1961-09-28,M,Alto,5,True,68,11%,Potencial,Timothy Jones DVM,Sur
f3a112d8-c04d-4c26-8b7a-5804ed61ee83,Tamara,Wilson,lamberttroy@example.org,3267800435,40481 Donald Island Apt. 212,Darrylchester,West Virginia,29963,Georgia,Gonzalez-Baker,Cabin crew,2025-02-28,2025-04-17,marriage,7252.8,Alta,Tarjeta,False,Kind ok treat Mrs prove nation stock.,1966-07-21,Otro,Medio,2,False,19,25%,Potencial,Sean Silva,Sur
f4612627-f06a-4976-8c91-1cabb788f72a,Mario,Cooper,willie69@example.org,732.283.8575,1156 Pittman Union Apt. 592,Lake Brendatown,Kentucky,59175,Tunisia,Porter PLC,Chief Operating Officer,2023-08-14,2025-04-08,leg,4471.2,Baja,Efectivo,False,Travel up voice mission economic one.,1960-10-20,F,Medio,8,True,2,43%,Leal,Jennifer Evans,Internacional
047389bf-ff0d-4328-a836-da2fb0249ea8,Ashley,Coffey,obarber@example.org,911-310-6251x861,2514 Ferguson Ridges Apt. 227,West Caitlinchester,Pennsylvania,09802,Bahamas,Johnson PLC,Higher education careers adviser,2023-10-12,2025-04-25,run,9141.26,Baja,Transferencia,True,Open director camera claim.,1977-10-07,F,Alto,5,False,17,20%,VIP,Jacob Brown,Sur
72a1a67d-b344-47fe-b9ec-6a929930b8b5,Jamie,Marsh,marie00@example.org,001-539-799-6243x25025,989 Morrison Divide Suite 872,Alexanderfort,Rhode Island,39494,Guyana,"Ruiz, Mata and Stevens",Communications engineer,2024-03-05,2025-04-09,former,7907.54,Media,PayPal,True,Run author international sound security.,2003-05-20,M,Alto,6,False,100,1%,Nuevo,Megan Miller,Sur
346b6457-3245-42fa-aa68-13ec5603e8e2,Jodi,Kelly,richard13@example.org,251-594-4521,4842 Collins Creek Apt. 545,Jerryfurt,Wyoming,52221,Tajikistan,Juarez LLC,Midwife,2023-07-14,2024-10-24,nearly,8498.74,Alta,Tarjeta,False,Project animal win policy together dog purpose.,1986-10-24,F,Alto,3,False,-85,9%,Potencial,Frank Charles,Este
dd00028e-cf24-4d0f-bc8b-5de4c9a313f6,Michael,Landry,wschultz@example.net,(521)575-5891x572,96929 Morales Forks Apt. 937,North Emma,Utah,80922,Guyana,"Tanner, Stevens and Davis","Biochemist, clinical",2024-12-08,2024-12-29,remember,6016.64,Baja,Efectivo,True,These nor five morning any court behavior.,1955-07-26,M,Alto,8,True,-35,15%,Potencial,Marvin Kelly,Internacional
d1092f81-2a15-4feb-9853-6c247ad32f97,Linda,Pham,parkerthomas@example.com,001-487-702-0826x74649,24409 Lauren Turnpike Apt. 986,South Laurenton,Wyoming,54905,Congo,Jones PLC,"Research officer, trade union",2024-05-16,2025-01-21,huge,4396.01,Baja,PayPal,False,Trouble quickly foreign remember billion community.,1993-03-10,F,Medio,1,True,-51,27%,Leal,Suzanne Cabrera,Internacional
26465001-f957-455d-9eba-e5a523d14158,Sandra,Williams,pbeard@example.net,844.382.8295x059,04669 James Cliffs,Lake Michaelfurt,California,52468,Turkmenistan,Evans-Schwartz,Television camera operator,2024-02-24,2024-08-19,there,7452.22,Alta,Transferencia,False,Group choose value show.,1963-06-06,M,Alto,10,False,74,45%,Leal,Angel Davis,Sur
9f5785c4-df26-49d8-9ffa-661481c6ac28,Javier,Mcdonald,caitlinpearson@example.org,+1-438-634-1758,4822 Jeffrey Spurs,Kevinburgh,California,88092,Mexico,Paul LLC,Site engineer,2025-02-15,2025-01-06,section,546.57,Media,PayPal,True,Recently Mr hot can miss season marriage.,1980-05-31,M,Alto,2,True,-11,7%,Potencial,Taylor Robinson,Sur
96dfc3cc-fc3e-4ef6-a8c8-b21403df1408,Eugene,Harrington,ian63@example.net,(883)577-0436x252,1090 Hector Circles Apt. 708,West Marktown,Connecticut,48428,Iraq,"Moran, Banks and Fisher",Field seismologist,2024-03-24,2025-04-23,policy,4744.95,Baja,Transferencia,True,Far product foreign.,1971-04-06,Otro,Bajo,9,False,-64,44%,Nuevo,Jeff Henderson,Sur
9e578ce1-46b4-4060-b7ab-eba9e688bed8,Maria,Everett,rjones@example.com,281-545-7969x0167,515 Pratt Forge,Andrealand,Virginia,25706,United States of America,"Brown, Crawford and Vazquez","Pharmacist, community",2024-12-31,2024-08-26,live,4150.25,Alta,PayPal,True,Yes small act listen area as beautiful travel.,1960-02-15,F,Bajo,10,True,57,26%,VIP,Michelle Jenkins,Norte
2f007b52-c9f5-4b45-b2a9-23c4c02a2120,Heather,Chavez,nguyenkim@example.org,+1-529-718-7026x6710,789 Kelly Spring Suite 444,South Jacquelineview,Rhode Island,63202,Zambia,Cole-Lester,Banker,2023-06-11,2024-10-23,we,3229.47,Media,Efectivo,False,Court your if worry high.,1966-02-13,M,Bajo,5,True,30,4%,Leal,Robin Powell,Oeste
f90408a9-c191-4b2d-aa16-36f6ce400ece,Nicholas,Flynn,emma31@example.net,605.357.8074x146,3665 Jeffrey Stream,Dayhaven,North Carolina,92507,Central African Republic,"Carpenter, Wolfe and King",Structural engineer,2024-10-07,2024-10-23,parent,555.73,Media,Transferencia,True,Threat TV card approach how Congress statement.,1998-02-10,F,Alto,9,True,53,46%,Potencial,Wayne Ortiz,Este
fa3ff893-503a-488d-a284-1145ecd0c3bc,Wendy,Lee,elizabeth63@example.net,(694)209-4587x6872,0708 Brandon Locks Apt. 459,West Christinaborough,Mississippi,31420,British Virgin Islands,Ho-Haynes,Higher education lecturer,2023-06-22,2024-06-28,short,1861.92,Media,Tarjeta,False,Choose free term later both.,1966-07-17,M,Alto,1,False,-88,43%,Nuevo,Kimberly Ramirez,Este
f0a0a08a-68e9-43c9-8655-a46730d1a7ed,Karen,Collier,nicholas86@example.org,688-766-9511x27635,8629 Wilson Place Suite 158,East Mary,Connecticut,49894,Cuba,"Bray, Collins and Noble",Veterinary surgeon,2024-04-28,2025-01-10,room,7282.27,Media,PayPal,False,Discuss yet time nation more growth certainly.,1961-01-05,Otro,Medio,4,True,-70,0%,Potencial,Ruben Meyers,Internacional
40fac37c-d0d0-4371-b456-53434b2861e1,James,Johnson,awatson@example.org,406-942-3573x65206,679 Matthew Ville,Pinedafort,New Hampshire,12108,Colombia,Cannon-Jimenez,Personal assistant,2023-08-19,2025-01-05,employee,8521.32,Baja,Transferencia,False,Southern suggest tax former or fine successful.,1972-01-27,M,Bajo,9,True,-50,42%,Leal,Michael Hill,Oeste
26cbe8aa-bd50-46dd-b43b-407e9fae5e88,Yolanda,Thompson,kparks@example.com,843-695-8661x5650,4082 Joseph Wells,East Jennifer,Ohio,68488,Honduras,Phelps-Flowers,Health promotion specialist,2023-08-18,2025-01-13,argue,8135.74,Alta,Efectivo,True,Green marriage popular.,1958-11-26,F,Bajo,6,True,8,28%,VIP,Jamie Richards,Oeste
5e8e3b58-d2c4-43ea-9690-31964847ce7c,Elizabeth,Bautista,philip76@example.com,997.565.8555,78179 Leach Mission Apt. 465,Melanieland,Michigan,76713,Andorra,Mills-Mason,"Engineer, site",2023-08-23,2025-03-22,management,8799.92,Media,Efectivo,True,Drug for point behind summer.,1963-01-11,Otro,Alto,5,False,65,3%,Potencial,Lisa Davis,Oeste
2f713578-e614-45f2-bd2d-a818a8cd56e4,John,Conley,joseph32@example.net,844.262.8891x282,719 Anthony Track,Kanefurt,Washington,57296,Isle of Man,"Salazar, Reed and Williams",Investment analyst,2024-11-09,2024-05-25,administration,1016.2,Alta,Efectivo,True,Season per hotel fire it throw.,2006-04-19,M,Bajo,1,False,-65,37%,Nuevo,Regina Gonzalez,Internacional
5646818f-5753-4eb3-a2bb-1d20069e20ca,John,Clay,stacy10@example.com,001-583-597-1792x95192,304 Love Rapid Suite 018,Knightshire,California,86371,Qatar,Davis Group,Risk manager,2024-03-07,2024-12-17,star,4967.46,Alta,Efectivo,False,Care group avoid.,1962-10-17,Otro,Bajo,9,True,61,8%,Potencial,Lauren Barker,Oeste
ff12d9c0-789c-4278-8f30-d38e8a1ffa2c,Erin,Gentry,rlopez@example.net,+1-243-785-6003x981,3946 Heather Inlet,Port Henryfort,Idaho,38616,Thailand,"Davis, Cox and Carter","Surveyor, planning and development",2024-03-25,2024-05-02,study,1187.0,Alta,Efectivo,True,Goal sometimes possible find true kid.,1984-08-27,Otro,Bajo,3,False,-100,21%,Potencial,Mark Munoz,Oeste
e03e0e97-f33a-4d45-8006-21988d3782a1,Michael,Brown,olopez@example.net,751-454-7871x5886,368 Jessica Gardens Apt. 123,Dianabury,Florida,38480,Papua New Guinea,Collins LLC,Adult nurse,2025-03-21,2025-02-10,pick,3601.47,Media,Transferencia,True,By event involve second during.,1957-02-26,M,Medio,2,False,-58,5%,VIP,Jerry Phillips,Norte
ee1a733d-1f95-402a-9403-af33ac6d11ea,Brian,Andrews,hawkinsjoshua@example.com,890-844-3762x24519,20675 Perry Springs,Robertberg,Wyoming,13736,Jersey,Williams-Tapia,"Lecturer, higher education",2023-10-07,2024-08-05,table,3013.77,Media,PayPal,False,Pretty day heavy marriage movie arm.,1993-11-15,F,Alto,1,False,-90,31%,Leal,Ryan Robles,Internacional
7ee3e969-0339-4f03-86c8-cf4f2ea1212f,Rhonda,Ross,leachbrittany@example.net,515-910-8649,6580 Smith Via,West Melissatown,New York,29269,Romania,Garcia Inc,Risk analyst,2024-07-07,2024-12-11,product,1392.21,Media,Efectivo,True,Gas affect strong when enough.,1996-01-08,Otro,Bajo,8,False,-35,12%,Leal,Ryan Bullock,Oeste
0e931c51-e06b-4771-b279-3bd8d02cb0e7,Sara,Davis,anthonyrich@example.com,(817)219-1961,1843 Rodriguez Plains,Holttown,Louisiana,01464,Kiribati,Brandt and Sons,Publishing copy,2024-02-18,2024-10-20,front,5842.2,Media,Transferencia,True,Position one claim condition pressure base single mouth.,1982-07-21,M,Bajo,3,False,-86,31%,Leal,Maria Ortiz,Norte
83ea7d70-d766-4849-91d1-26e3058bfe77,Michael,Sweeney,yjohnson@example.com,(361)625-3309x112,52290 Chase Tunnel Suite 233,New Timothyton,Kansas,66097,Guernsey,Sanders Group,"Engineer, chemical",2024-01-07,2024-08-29,sit,1398.25,Media,Tarjeta,False,Chair full military plant wear them exist.,1982-08-14,M,Bajo,5,False,-23,42%,Potencial,Howard Dickson,Este
f0b300a2-afda-42b2-8d14-063387f6545e,Brittany,Jones,andrea80@example.org,001-920-562-9259,4834 Amy Way,Hollyport,West Virginia,75620,Puerto Rico,Gardner-Nunez,"Scientist, water quality",2024-01-24,2024-12-20,loss,8749.31,Alta,PayPal,False,Lay back against different final.,1972-01-04,M,Bajo,2,False,52,12%,Leal,Michelle West,Este
c51ac8ab-a1df-446d-88f0-e63aae9a762f,Cindy,Evans,zjohnson@example.com,887.798.8989,327 Cohen Land Suite 316,Reedborough,Alabama,34181,Chad,Padilla Group,Occupational psychologist,2024-02-05,2024-12-05,nice,6034.85,Baja,PayPal,True,Outside human body politics.,1960-02-07,F,Bajo,4,False,-17,26%,Potencial,Jason Stone,Internacional
9a7d2a55-bfdd-4007-8606-5cd63220e5d3,Lindsey,Brown,timothyhart@example.com,(781)664-4361x346,7769 Jones Plains Apt. 723,Lisashire,Hawaii,82480,Cameroon,"Pena, Sanchez and Wilson",Water engineer,2025-03-10,2024-12-24,administration,2771.94,Media,Transferencia,False,Indeed thus break.,1972-02-01,F,Medio,6,True,74,9%,Potencial,Brittany Gomez,Este
c2620aa6-9e5c-4412-8517-06ff7dabd15b,William,Stevens,adam13@example.net,920-548-9992,97057 Jimenez Brooks,Lake Jasminefort,Kansas,81619,Papua New Guinea,Francis-Webb,Aid worker,2024-12-17,2025-04-29,feel,934.71,Media,Tarjeta,True,Technology growth wife nice result may.,1968-07-04,Otro,Alto,7,True,-41,45%,Potencial,David Garcia,Norte
333bb525-23ef-4fbc-9b3c-6b0e457269c1,John,Morgan,katie49@example.net,(397)940-6542x4311,8456 Deborah Glens Suite 729,East Stevenchester,New Mexico,25765,Angola,Wells Group,Optometrist,2024-02-06,2024-12-28,energy,8495.85,Alta,Efectivo,False,Sit stock serve us.,1988-05-05,F,Alto,4,True,-46,9%,Potencial,Gary House,Sur
d2892732-6ca9-43ab-8258-d9a7e9ef26ce,William,Johnson,qlin@example.net,889.568.0508,67909 Natalie Skyway Suite 893,Lake Robert,Maine,01199,Cote d'Ivoire,"Brown, Silva and Matthews","Teacher, music",2025-01-07,2024-12-02,system,5099.11,Media,Efectivo,True,Hour most real become meeting treat.,1970-12-06,Otro,Alto,9,False,-60,5%,Leal,Mark Gibson,Oeste
5ac41197-6d69-45f2-8784-eccdf79ec78b,Elizabeth,Brooks,phillipsjulie@example.com,316-671-7220x14240,644 Alexander Harbors,Rogerchester,Delaware,21597,Gabon,Russell-Anderson,Technical brewer,2024-12-04,2024-06-15,us,5094.63,Alta,Tarjeta,False,Price letter spend.,1971-05-24,Otro,Bajo,3,True,7,49%,VIP,Kathy Johnson DDS,Norte
3d103f19-ec3c-4451-871f-4a255e35136a,William,Stewart,melanie90@example.org,9693156643,9488 Barnett Parkway,Anthonyshire,South Dakota,92892,Greece,Todd-Chapman,Financial controller,2023-11-28,2025-01-26,speech,745.06,Media,Transferencia,True,Your ball friend understand billion cultural.,1991-06-11,Otro,Bajo,4,False,-13,31%,VIP,Mark Bates,Internacional
878439b3-56c4-4a27-bfc6-824ec4c5cd70,Christina,Phillips,pdean@example.com,753-430-0728x11048,86033 Fisher Stravenue Suite 213,Hillborough,Wyoming,35274,Swaziland,"Rich, Gonzalez and Hall",Product/process development scientist,2025-04-05,2024-08-21,north,7287.78,Alta,Transferencia,True,He former force teacher.,1973-12-28,M,Alto,7,False,-74,42%,Nuevo,Melody Stafford,Este
a05c3acf-b77f-496d-9580-52baed338ea9,Mercedes,Wise,michael52@example.net,447.284.5588x3890,952 Patricia Cape Suite 868,Lake Austinburgh,Georgia,23896,Djibouti,Garcia-Smith,Astronomer,2024-01-10,2024-07-06,miss,8330.23,Alta,Tarjeta,False,Hand picture image guy piece southern tonight.,1973-01-19,Otro,Medio,10,False,31,31%,Leal,Ashley Perez,Norte
cdb0ccc6-a50e-4037-b4b7-ae9668ca7caa,Brenda,Dunn,smithvalerie@example.org,355.244.4763x17156,005 Peterson Walk,Jennifermouth,Indiana,70588,United States Virgin Islands,Tate-Murray,Clinical research associate,2024-08-31,2024-10-28,theory,4167.69,Baja,Transferencia,True,Investment save leave left argue.,1986-04-10,F,Alto,1,True,45,34%,VIP,Michael Potter,Sur
3a3f4821-41d4-4a52-a48f-8a14e39030cf,Bailey,Davis,charles36@example.net,904.506.8116x90604,9435 Williams Estates,New Peterfurt,Nevada,80569,Micronesia,"Carr, Richardson and Rojas","Psychologist, sport and exercise",2024-01-28,2024-10-17,course,4813.97,Baja,Efectivo,True,Base also scene method rest.,2001-05-16,M,Bajo,1,True,29,21%,VIP,Anna Davies,Internacional
097f2e48-878a-4638-8202-5d23e8a451f0,Michelle,House,ubrown@example.org,001-214-263-1794x0786,310 Johnson View,Patelmouth,Ohio,89221,Zimbabwe,"Smith, Baker and Leon",Sports therapist,2023-05-23,2025-01-23,writer,7020.26,Alta,Tarjeta,True,Drive them much appear.,2003-01-10,F,Alto,5,False,-52,36%,Nuevo,Ashley Mullen,Este
16314d04-dc13-4c61-912a-7be22c52e4e4,Taylor,Andersen,shaun56@example.net,297.276.9463,88908 James Creek Suite 400,North Hailey,North Dakota,82741,Sierra Leone,"Boyd, Alvarado and Graham",Chartered certified accountant,2023-06-04,2024-08-08,smile,2904.63,Alta,PayPal,False,Drug cover choice officer front.,1968-09-05,F,Medio,9,True,16,24%,Leal,Charles Monroe,Norte
2ac21166-eefa-4cef-8b1c-0274702c2d9d,Jason,Jones,fcaldwell@example.com,896.723.3091,0869 Stacey Junctions Apt. 822,Cameronborough,Tennessee,50445,Benin,"Harrison, Vega and Ward","Psychologist, forensic",2024-09-06,2025-01-12,fill,1996.79,Media,Tarjeta,False,Laugh fly put key major eight body.,1969-11-20,F,Alto,10,False,21,4%,VIP,Dawn Mckay,Sur
4e4f2f75-2a50-4d90-84b9-6788697ae27a,Andrew,Lester,austinschmitt@example.org,001-978-645-1222x913,72155 Suzanne Glens Apt. 169,Haaschester,Illinois,70802,Puerto Rico,Edwards PLC,Sport and exercise psychologist,2023-05-26,2024-09-27,piece,4483.36,Media,PayPal,False,Together whether later will.,2003-02-23,Otro,Medio,8,False,80,0%,VIP,Danny Contreras,Este
33756823-a112-4ed1-90f9-3ffe75917e0f,Adam,Perry,patrickwarren@example.org,203.548.8308x7880,2516 David Flats Apt. 600,Port Kathryn,New Mexico,55610,Senegal,"Nguyen, Thomas and Willis","Psychologist, forensic",2025-03-09,2024-05-15,take,1623.05,Alta,PayPal,True,Pick attorney course occur go page.,1976-06-29,M,Medio,3,True,57,40%,Nuevo,Amanda Williamson,Este
f0db5393-b1ca-485c-a497-c793116cdd48,Christopher,Mayo,nspence@example.org,678.521.0394,03367 Michael Crossing Apt. 610,East Jamesside,Nebraska,63038,Turks and Caicos Islands,Johnson LLC,Environmental manager,2024-10-19,2024-05-19,feeling,4462.43,Alta,Efectivo,False,Environment arm close economy.,1964-04-16,F,Alto,4,True,-19,26%,Potencial,Lisa Cook,Norte
c4ba106f-dca5-4db6-898d-89a28902f29c,Laura,Little,fieldsjasmine@example.com,481.263.1704x19260,083 Snyder Ways Apt. 681,East Ginabury,Montana,90462,Timor-Leste,"Collins, Black and Moran",Hospital doctor,2025-03-20,2024-10-10,way,3722.95,Alta,Transferencia,True,Us instead area a this some commercial interview.,1957-08-23,F,Medio,1,True,27,50%,Potencial,Margaret Bailey,Oeste
8dfd5ee3-ffb4-4f5b-a67d-ae6efee1ecd7,Joseph,Watts,mark01@example.org,001-950-285-2558,016 Christie Green Apt. 980,Gouldstad,Maine,18176,Netherlands,Woods-Davis,Commissioning editor,2024-02-21,2025-04-17,tell,8348.38,Media,Efectivo,False,Type though explain use.,1976-05-16,Otro,Alto,8,True,45,31%,Leal,Randall Thompson,Este
ef08859c-ad0e-4583-aa95-3ca92b4c5b40,Deborah,Cuevas,marycurtis@example.org,241.713.0523x945,322 Rodriguez Hollow,Johnsonborough,Texas,86791,Cyprus,Turner Ltd,"Civil engineer, contracting",2024-03-08,2024-09-06,yourself,6459.52,Alta,Tarjeta,True,Wrong relationship cultural.,1998-08-05,M,Bajo,8,False,89,29%,Potencial,Deborah Conway,Norte
242e3e7b-f863-42f7-88c8-babb9a4c90af,Eric,Daniels,christopher73@example.net,982-865-6251x9509,213 Rodriguez Manors,Coleside,Delaware,26841,French Guiana,"Gomez, Baker and Bowen",Herpetologist,2023-10-03,2024-06-18,political,3283.4,Baja,Tarjeta,False,Election seat any forward response down.,1965-08-05,F,Bajo,7,True,-91,2%,Potencial,Jason Smith,Internacional
