id,nombre,apellido,email,telefono,direccion,ciudad,estado,codigo_postal,pais,empresa,puesto,fecha_registro,fecha_ultima_compra,producto_favorito,monto_total_compras,frecuencia_compra,metodo_pago,activo,notas,fecha_nacimiento,genero,nivel_ingresos,nivel_satisfaccion,cliente_recurrente,nps,descuento,tipo_cliente,referido_por,region
729d800a-b115-4527-97ff-8192e57b3f30,Timothy,Craig,rreynolds@example.com,448-823-7109,111 Reese Creek Suite 306,Danielchester,New Mexico,56583,Anguilla,Allen-Bennett,Financial adviser,2024-10-07,2025-02-20,policy,8215.23,Media,PayPal,False,Successful will participant bed.,1985-12-07,M,Alto,6,False,47,39%,VIP,Melanie Le,Oeste
5986bc1d-76ca-4491-8b79-ea4576ba9a80,Jennifer,White,ymelton@example.com,(858)836-3631x7594,9482 John Tunnel,Port Louisville,New York,48666,Dominica,Mcneil and Sons,Herpetologist,2024-02-20,2025-01-07,because,3585.46,Baja,PayPal,False,Full old create.,2000-04-18,F,Bajo,7,True,19,50%,Nuevo,Lisa Bell,Sur
75811ebd-2d6b-45d7-9fe4-ff7fa5df605f,Charlene,Cook,khanmadison@example.com,277.548.8351,48002 Cindy Keys Suite 237,Masseyhaven,Virginia,20321,Estonia,Jackson-Lewis,Oncologist,2024-12-13,2024-08-01,pass,2236.02,Baja,Tarjeta,True,Dog police seven often bank bit physical find.,1988-10-28,M,Medio,2,True,28,12%,Nuevo,Mark George,Internacional
4d1314b4-a4c3-4956-ae0a-ed058273d321,Chad,Salinas,danielmaxwell@example.org,001-528-367-8661x41440,97793 Nathaniel Crossing,Jamesbury,New Hampshire,89550,Bolivia,Morales-White,"Engineer, water",2024-04-03,2024-10-03,in,1840.98,Baja,Efectivo,True,Evening adult group occur human behavior single.,1963-05-23,F,Medio,6,True,79,33%,Potencial,Brent Adams,Oeste
e3a8a598-b923-461b-8cc7-1a5b3bb85bd7,Erica,Thompson,dawnjohnson@example.org,779-828-3659,5163 Zachary Points Apt. 960,Ruizshire,California,56624,Uzbekistan,Malone and Sons,"Development worker, community",2024-08-27,2025-03-10,fact,8454.4,Baja,Efectivo,True,Image society behavior test trade enjoy senior.,2006-02-25,Otro,Medio,3,True,46,45%,Leal,Catherine Jackson,Sur
aa658dcf-cddf-4f1d-b472-ad31cfca6b13,Taylor,Brown,sbarber@example.net,790.436.4110,6249 Johnston Rest,Jonathanfort,North Dakota,20574,Indonesia,Thompson-Ellis,"Designer, exhibition/display",2025-03-26,2025-01-08,work,3173.93,Alta,PayPal,True,Station great environmental rather rest maybe enjoy rule.,1973-04-07,Otro,Alto,6,False,-15,36%,Nuevo,Jessica Martin,Este
9e7ae48e-1ccd-4496-b320-804d82b02dfd,Janet,Hunt,bryan13@example.com,852-613-5760x407,67976 Jenna River Apt. 855,North Samuel,Minnesota,29311,Guinea-Bissau,Lara-Hobbs,Race relations officer,2024-10-05,2024-07-24,customer,3462.36,Alta,Tarjeta,True,Personal tough how probably.,1982-08-02,M,Bajo,7,False,-57,31%,Potencial,Timothy Hernandez,Sur
6ba802b6-1ce0-4471-9823-bf7084215cd1,Matthew,Pruitt,marcusleon@example.org,+1-980-854-6163x097,52520 Terri Lane,South Craigton,South Dakota,02921,United Arab Emirates,Blackwell LLC,Health physicist,2025-02-14,2024-07-01,space,8208.25,Alta,Tarjeta,False,They by enough security gas.,2004-02-18,M,Bajo,7,False,-39,30%,Nuevo,Jennifer Calderon,Internacional
8d1a4364-4d7c-4e5b-b1d9-93a3b3b36777,Scott,Bowers,ashley72@example.org,(488)290-8632x57999,983 Jennifer Lane,Matthewbury,West Virginia,50885,Suriname,Reynolds-Jones,Production engineer,2024-09-10,2024-06-04,environment,3196.92,Media,PayPal,True,Keep themselves fall memory well week hold.,1964-04-15,Otro,Medio,10,True,94,37%,Leal,Larry Johnson,Norte
57d7eab8-c930-43c8-a411-3303c110835d,John,Diaz,ilane@example.com,001-425-256-8672x34926,24421 Sawyer Cove,Vaughanmouth,Rhode Island,20484,Brunei Darussalam,"Jordan, Hall and Oneal",Corporate investment banker,2024-08-16,2024-05-12,world,6571.67,Alta,Tarjeta,True,Remember whether network remain between read bank.,2002-04-04,Otro,Bajo,2,False,-36,40%,Nuevo,Karen Hernandez,Sur
68674bdb-9703-407f-932b-2624155331dc,Ricky,Lane,taylordavid@example.net,(998)996-3010x085,30162 Anna Prairie,Tiffanyland,Nebraska,32664,Vanuatu,Parker Ltd,"Engineer, site",2024-04-05,2025-02-25,what,8508.86,Alta,Tarjeta,True,Let guy over story.,1970-05-21,F,Bajo,1,True,-14,1%,Nuevo,Jessica Morrison,Este
5d41074c-4194-4c82-92f7-668f01fee63d,Ryan,Henderson,dawncarpenter@example.org,683-645-1628x0468,153 Foster Divide Suite 548,Nicoleburgh,Louisiana,40158,Portugal,Mcpherson LLC,Management consultant,2024-07-19,2024-05-28,perhaps,639.61,Baja,PayPal,False,Item take table.,1980-01-29,F,Alto,7,True,-5,11%,Leal,Christopher Padilla,Oeste
37029c18-4a9d-4a03-a2b7-db95170685af,Timothy,Robertson,omurphy@example.net,+1-558-945-6578x18295,6818 Compton Ways Suite 743,Port Danielborough,Montana,77387,Gabon,Fleming-Rollins,Armed forces operational officer,2024-11-08,2024-09-24,probably,2696.71,Alta,Tarjeta,False,Why boy agency friend lose.,1967-04-18,M,Bajo,2,True,85,16%,Leal,Michael Davis II,Norte
778621a8-7ed3-451f-a880-820047834789,Christopher,Jones,parsonscynthia@example.org,838.696.1530x56885,592 Ryan Mills,Mariebury,Indiana,94401,Tanzania,Burton Inc,Geographical information systems officer,2024-03-10,2024-06-24,foot,3885.43,Baja,Efectivo,False,You present moment head bring cell.,1974-05-13,Otro,Alto,9,True,-24,46%,VIP,Caleb Nelson,Internacional
6e93ae6a-eb07-427f-9184-0c8e818edfe6,Ebony,Freeman,williamkaiser@example.com,891-945-5964,7375 Perez Islands,East Erika,Nevada,90730,Tokelau,"Strickland, Little and Rocha",Housing manager/officer,2025-01-14,2025-02-16,region,4687.33,Media,Transferencia,False,Baby reduce poor reality significant relationship throw notice.,1957-09-23,F,Bajo,9,True,0,0%,VIP,Edward Peterson,Norte
acde0fda-69de-4f79-9638-473b0c9367bd,Thomas,Gray,wilsonbob@example.com,001-521-673-0611x523,043 Antonio Mission Apt. 788,Travisside,Georgia,25727,Guinea-Bissau,"Taylor, Hall and Blair",Public relations officer,2024-08-13,2024-10-31,site,1143.38,Media,Transferencia,True,Where ok feeling scene chance reduce program.,1975-11-13,F,Medio,3,False,32,13%,Leal,Wendy Edwards,Oeste
ea3957d7-a914-477f-a8ea-821bc2cb27a3,Robert,Weaver,gregorymelissa@example.net,(878)418-4711,4160 Randy Pass Suite 205,South Larry,Wyoming,87552,Bhutan,Larson LLC,Location manager,2025-04-16,2024-08-30,admit,5392.44,Baja,Efectivo,False,Suddenly dream door house audience available.,1954-05-26,Otro,Medio,6,True,-79,37%,Leal,Jill Maynard,Norte
15173a30-f0d3-4e7d-8073-60620dc9700e,Jessica,Anderson,cheryl05@example.org,001-998-326-8789x6027,880 Roman Ranch,Port Paulfurt,Missouri,41305,Sweden,Wells Group,Solicitor,2024-08-18,2024-10-02,several,4354.18,Media,Tarjeta,True,Will member number guy knowledge push community.,2001-02-13,Otro,Medio,6,True,92,39%,VIP,Adam Martin,Oeste
28576e20-7ae0-4ed9-85fc-a462e683d921,Gabriel,Gutierrez,mary24@example.com,+1-377-995-9913x71280,274 Cole Valleys,Masonburgh,Massachusetts,41957,Ukraine,Mcfarland LLC,Astronomer,2024-01-01,2024-10-03,action,9937.87,Media,Tarjeta,False,Necessary especially year everyone.,1958-01-19,Otro,Bajo,4,True,15,11%,VIP,Bethany Barr,Oeste
f916dd10-44af-4cc6-98ee-7c0869f6032b,Erin,Stein,davidchavez@example.org,759-630-2726x320,4544 Lawson Plains Suite 399,New Jessicaburgh,Alabama,88177,Switzerland,Greene Inc,Transport planner,2025-01-29,2024-09-19,operation,3334.67,Media,Transferencia,False,Reach matter middle blue find.,1968-07-16,F,Bajo,5,True,19,40%,Potencial,Joseph Huynh,Este
b66b238e-fcba-4348-b2e1-cfca8b7fc9c4,Jared,Harper,woodmichael@example.com,7339733595,7102 Brittany Club,Connieview,Indiana,72143,Tunisia,"Hunt, Miller and Tran",Oceanographer,2024-05-13,2024-09-10,and,2254.61,Media,Efectivo,False,Girl list name wide difficult.,1955-01-02,F,Medio,3,True,-13,2%,Nuevo,Deanna Mejia,Oeste
72b6d2c9-c651-40a8-a448-257977c9f19e,Edward,Steele,zhill@example.net,(332)894-1338,0737 Laura Knoll,East Johnborough,Pennsylvania,83395,Colombia,Ochoa-Martinez,Management consultant,2025-01-31,2024-07-25,today,2512.72,Baja,Efectivo,False,Class draw throughout field.,1980-06-17,F,Bajo,1,True,88,1%,Potencial,Candace Mcbride,Internacional
fd444809-1d5f-4035-84f1-5f3553e3bfea,Matthew,Bell,natalie11@example.net,928.748.3321x29180,57086 Grant Hills,West Kathyfurt,Virginia,14269,Pakistan,Nichols PLC,Clinical cytogeneticist,2024-01-31,2025-04-03,real,6980.97,Baja,Transferencia,True,Bed Republican young performance personal staff themselves center.,1963-01-24,F,Alto,1,False,-53,15%,Potencial,David Cooke,Internacional
8daf21bb-0ec2-4958-bd27-79017acab4ea,Daniel,Grimes,courtney95@example.org,901.834.7501x63067,88920 Madison Trail Suite 172,Kaylaside,Ohio,81607,Vietnam,Morgan LLC,Technical brewer,2023-07-16,2025-02-14,sing,7028.45,Alta,Efectivo,True,Break season you.,1997-08-31,M,Alto,5,False,-52,19%,Potencial,Gregory Johnson,Norte
574bf03c-9ac4-48b7-ad2c-43d2bc105e19,Robin,Bishop,tlara@example.com,(651)775-3269,2922 Elizabeth Shore Suite 845,Petersfurt,Wyoming,94075,Palau,Santana Group,Set designer,2023-10-17,2025-04-30,should,8924.43,Media,PayPal,False,Play read everything glass left.,2001-05-07,Otro,Bajo,1,True,-80,2%,Nuevo,Laura Kelly,Norte
032f41e4-d784-4416-9fd5-1a954bb2aebe,Karen,Flores,samuelsanchez@example.com,588.963.7628x00850,781 Patricia Crossroad Suite 551,Jacobfurt,California,77421,Vietnam,"Mejia, Hinton and Grant",Research scientist (medical),2024-05-30,2024-09-20,east,5065.31,Baja,PayPal,False,Individual push establish color attorney wonder.,1977-11-18,Otro,Bajo,7,True,68,5%,Nuevo,Casey Gutierrez,Este
c1629a49-cb9a-43fe-98d5-3f4fd5bcf9b2,Bethany,Thompson,annegonzalez@example.net,(954)282-3281,62128 Gonzales Cliffs,Rodriguezport,West Virginia,82678,Armenia,Hardin-Brown,"Engineer, biomedical",2023-12-17,2024-11-29,enough,1802.88,Media,Tarjeta,False,Business different couple receive probably body according.,2004-02-25,Otro,Alto,10,True,-53,5%,Leal,Lindsey Adams,Este
7cc81bb7-392a-48e8-bb49-d6712084edd8,Melissa,Patterson,holdersarah@example.com,+1-381-706-9857x4105,25124 Kelley Springs,East Cynthiatown,Kentucky,08378,Haiti,"Rowe, Moore and Smith","Psychologist, educational",2023-08-15,2024-10-09,computer,6258.41,Alta,Transferencia,True,Professor teach whatever customer throw.,1996-05-16,M,Medio,3,False,-78,21%,Potencial,Bradley Cox,Norte
26aa6298-b8a5-44d4-975c-c15be8b60100,Anna,Patterson,umelton@example.org,+1-289-460-1214,6749 Gomez Wells,West Robertaburgh,Louisiana,05588,Austria,Carpenter-Watts,Adult nurse,2024-10-20,2024-10-25,how,8610.04,Media,Transferencia,False,Station budget wife better red reach.,1990-11-28,Otro,Medio,5,False,27,5%,Nuevo,Jennifer Hull,Este
271520ec-0744-4cbb-b012-f33ad18cfd0c,Maria,Poole,uwhitney@example.com,704-758-5481,933 Curry Mountains Suite 247,Collinsshire,New Jersey,45995,Antigua and Barbuda,"Stein, Ballard and Walker",Armed forces technical officer,2023-06-04,2024-12-27,cover,2338.22,Media,Efectivo,True,Food represent eye thing than.,1971-12-21,M,Bajo,7,True,16,42%,Potencial,Amanda Mills,Norte
349fcdde-50cb-4509-953e-c6584913fe70,Jenna,Snyder,dennisrebecca@example.com,317.509.9497x5371,174 Joel Landing Suite 163,Lake Lauren,Hawaii,85058,Rwanda,Franklin-Shepherd,Chief Marketing Officer,2023-06-13,2024-08-04,manage,203.16,Alta,Tarjeta,False,Begin majority culture activity father none expect food.,1985-03-06,F,Bajo,6,False,91,24%,Leal,Martin Gillespie,Sur
597aaa94-9fd2-412e-b02a-69c6bca47018,Keith,Moore,morrislauren@example.net,348-349-3507x348,17050 Kelly Mall,Elizabethland,North Dakota,39696,Puerto Rico,"Graham, Nelson and Pearson","Engineer, control and instrumentation",2024-06-25,2024-10-11,you,1980.87,Baja,Tarjeta,False,Them everyone return site.,1963-08-24,Otro,Alto,7,False,100,46%,Leal,Samuel Anderson,Norte
6c936178-24c1-493a-8e27-d27e25876883,Jessica,Simmons,robinwilliams@example.net,629.460.3672x800,13481 Scott Pike Apt. 636,North Alan,Maine,90077,Tunisia,"Johnston, Rhodes and Schaefer",Corporate investment banker,2023-06-14,2024-11-03,experience,146.7,Baja,Tarjeta,True,Explain analysis trouble one federal reduce.,2001-01-24,M,Alto,7,True,28,3%,Potencial,Claudia Hill,Sur
d457865f-1f17-49a6-8b3f-8d23e47318e0,Antonio,Davis,maryrobinson@example.com,(745)250-6036x1768,58199 Margaret Locks Apt. 129,South Debra,Alabama,29744,Dominica,Harris LLC,Geophysical data processor,2023-08-08,2024-05-30,theory,2240.1,Baja,Transferencia,False,He trip that save soldier benefit yourself.,1959-04-25,Otro,Medio,1,True,43,13%,Potencial,Amy Cox,Internacional
b15119f0-afaf-4de8-9f03-166631343cf0,Kurt,Lam,xlowe@example.org,+1-828-886-5561x90272,8008 Olsen Lock Suite 837,Joshuaburgh,Michigan,13752,Latvia,Walsh-Roy,Financial controller,2024-08-29,2024-08-16,white,300.49,Baja,Tarjeta,False,Serve production especially reason soldier clear.,1954-05-02,F,Medio,1,True,61,7%,Potencial,Willie Garcia,Internacional
df40820f-0b6a-48e8-a5a8-d8c5cba193fd,Christopher,Mendez,stephen18@example.net,885-985-7321x56548,86937 Bryant Inlet Apt. 239,South Patrick,Kansas,26439,Turks and Caicos Islands,King PLC,Ceramics designer,2023-11-15,2025-01-29,open,1915.93,Media,Efectivo,False,Deep PM control thousand kid.,1966-05-23,F,Alto,7,True,50,49%,Potencial,Benjamin Rodriguez,Internacional
aadb81de-2ac4-49fa-8ca4-fd8f50b86876,Debbie,Lee,curtis63@example.com,+1-948-852-7933x820,9847 Gary Court,North Erinfort,Texas,52758,Kazakhstan,"Johnson, Fisher and Cooper","Chemist, analytical",2025-02-26,2024-10-17,sing,1124.27,Media,Efectivo,True,Relationship sing responsibility morning way along.,2000-08-05,Otro,Alto,1,True,-41,27%,Leal,Angela Lopez,Oeste
799e1f5b-e622-43f5-a00c-496a6046e52e,Kimberly,Craig,perezchristopher@example.org,328-329-1981x662,312 Troy Lakes Apt. 366,East Brianchester,Virginia,63278,Costa Rica,Harper and Sons,Airline pilot,2023-06-05,2024-11-27,card,3127.59,Baja,Tarjeta,False,Draw we put reveal require social several.,1999-11-16,F,Bajo,6,False,-93,12%,Nuevo,Jeffrey Dudley,Este
aa324db3-e453-4636-a53b-59b388976856,Kyle,Johnson,huffmanmallory@example.net,842-809-1125x991,9514 Shaun Squares Suite 817,Michaelport,Utah,48597,British Virgin Islands,"Francis, Patrick and Rogers","Programmer, applications",2024-11-21,2025-02-27,scientist,1236.17,Media,PayPal,False,Trade leave instead suggest place debate.,1984-05-29,Otro,Medio,2,True,-15,25%,Leal,Wanda Martinez,Sur
b25b9e80-4882-4dc3-8a9f-0d18a099baca,Kimberly,Martin,hardydawn@example.com,+1-423-229-2699,843 Watson Run Apt. 697,Timothyton,Oklahoma,64045,Burkina Faso,Ford-Kirby,"Lecturer, higher education",2024-07-29,2024-12-10,ten,2557.95,Baja,Transferencia,False,Child begin system clearly check seat central.,1994-09-12,M,Alto,9,True,53,34%,Potencial,Wyatt Thompson,Sur
668a3deb-6af2-4411-b025-363e64ecdc1d,Harold,Jenkins,anna68@example.net,3146154560,4744 Sherman Dale Apt. 590,Davisport,Delaware,78210,South Africa,Payne Ltd,General practice doctor,2024-05-24,2024-10-11,identify,9025.86,Baja,Transferencia,False,Once start born individual.,1999-05-30,F,Alto,5,True,29,17%,Nuevo,Shannon Todd,Este
7ee014be-7535-41e0-8d89-f0e505a00217,Kelsey,Davis,johnhorn@example.org,(943)461-5014,4817 Matthew Drives,Paulchester,Missouri,78755,Saint Pierre and Miquelon,Walker-Keith,Air cabin crew,2025-02-25,2024-08-21,man,8658.23,Media,PayPal,True,Despite reduce knowledge catch situation machine woman.,1965-03-18,M,Alto,8,True,-11,11%,Leal,Jacqueline Patterson,Oeste
1645930e-b635-4ca1-bd21-708f4d837229,Susan,Herman,danielmiller@example.org,486-987-2647x51153,626 Green Mountains,Lake Jason,Massachusetts,81724,Burkina Faso,"Lawrence, Thompson and Davis",Armed forces training and education officer,2024-02-21,2024-06-07,matter,3739.76,Baja,Transferencia,True,Production debate book else population miss.,1979-05-18,F,Medio,3,False,77,46%,Nuevo,Samantha Harris,Este
322f18aa-c5fa-4e3c-8005-5ff8c0ded5f3,Melissa,Lindsey,dustin00@example.com,903.885.1151x718,2543 Beverly Oval,Thomasstad,New Jersey,84909,Korea,Foley Inc,Tax inspector,2025-03-21,2024-11-06,institution,7422.88,Baja,Efectivo,False,Themselves not hand safe pass real customer.,1954-06-28,F,Alto,9,False,90,32%,Potencial,Lisa Gomez,Sur
e616248f-9a6a-47ac-a34c-4e30dbd4218b,Hannah,Hood,lsmith@example.net,(890)574-2692,5293 Mckay Forge Suite 414,Lake David,New Jersey,38599,Belarus,"Young, Anderson and Bennett",Health and safety adviser,2024-10-16,2025-02-27,record,573.95,Baja,Transferencia,False,Even star song report majority week.,1963-05-20,M,Medio,2,True,69,10%,Potencial,Brianna Gibson,Este
a80717a3-548e-4692-892d-be9eef063e07,Thomas,Johnson,ibrooks@example.net,264-637-1038,79250 Wells Meadows,Herbertberg,Vermont,88896,India,Davis-Stevenson,Research scientist (maths),2024-09-29,2024-06-04,up,1896.29,Baja,Efectivo,False,Speak teacher each role million.,1980-05-20,F,Medio,6,True,33,36%,Nuevo,Brittany Soto,Este
