id,nombre,apellido,email,telefono,direccion,ciudad,estado,codigo_postal,pais,empresa,puesto,fecha_registro,fecha_ultima_compra,producto_favorito,monto_total_compras,frecuencia_compra,metodo_pago,activo,notas,fecha_nacimiento,genero,nivel_ingresos,nivel_satisfaccion,cliente_recurrente,nps,descuento,tipo_cliente,referido_por,region
bf6a5352-d7f8-4a30-8673-2e14ff729351,Michael,Knight,jcruz@example.com,5607689537,498 Davis Freeway,Lake Aaronshire,Vermont,71191,Tonga,"King, Molina and Stone",Actor,2024-09-20,2024-05-24,treat,8911.24,Baja,PayPal,True,Without soon voice ever office successful worker summer.,1969-08-12,F,Bajo,2,False,70,14%,Nuevo,Jason Harris,Este
a0ae40e7-6635-4499-95c6-91e51ffc0aea,Brian,Reid,wstewart@example.org,844-388-4994x9281,7073 Erika Wells,Rodriguezchester,Iowa,65659,Ethiopia,Chaney-Martinez,"Horticulturist, commercial",2025-03-13,2024-09-19,perform,5774.87,Alta,Tarjeta,True,Heart accept design meeting.,1983-02-14,M,Alto,4,True,-81,17%,Leal,James Peters,Este
d7cecd3c-a61a-43c5-982d-0ec8f66c2456,Lori,Erickson,angelaroach@example.net,(842)624-4117,53993 Shaw Estate Suite 409,North Matthewstad,South Dakota,48617,Grenada,Rich Ltd,Chief of Staff,2024-10-04,2025-04-25,turn,4061.24,Baja,Efectivo,False,Natural home wonder large among live.,2006-03-24,Otro,Alto,10,False,92,40%,Leal,Jennifer Nicholson,Este
2978caf7-4c65-49bd-8a44-b4b2a6358e47,Laura,Rogers,hmolina@example.com,(315)270-6100x115,76728 Tiffany Throughway,South Diana,Pennsylvania,36037,Sudan,Jones-Johnson,"Scientist, water quality",2024-07-30,2024-10-30,trial,1900.57,Baja,PayPal,True,Onto so movie keep minute whole serve.,1977-03-09,Otro,Bajo,3,False,-2,0%,VIP,Gabrielle Wright,Oeste
4ffa5aa5-fecb-4dae-93c6-af0ae8b740b3,Chelsea,Gallagher,vanessawalker@example.org,392-794-8174,2152 Mullins View,Robertsmouth,Hawaii,15340,Senegal,Bailey-Pennington,"Designer, interior/spatial",2023-08-13,2024-06-22,left,6998.27,Baja,PayPal,False,Time source here.,1965-11-01,F,Alto,2,True,84,13%,Leal,Eugene Nichols,Norte
caede73e-992d-4db8-9a42-e2c701eeec26,John,Reyes,christensenkimberly@example.com,532.351.2269x07781,957 Daniel Groves,Williamfort,North Carolina,95966,Suriname,Ramirez PLC,Chief Executive Officer,2024-12-07,2025-03-18,reduce,5292.63,Baja,Tarjeta,False,Explain away picture eight authority cultural.,1995-08-30,F,Bajo,3,True,-85,42%,Potencial,Lacey Reyes,Internacional
12933766-fea5-4cb7-93f8-fc21c3d67882,Victoria,Chavez,pmartin@example.com,001-818-517-1852x5691,6773 Cohen Greens Apt. 077,Gonzalezside,Oregon,12227,Lesotho,Rich-Arnold,Radio broadcast assistant,2024-03-29,2025-03-03,product,4974.96,Baja,Efectivo,False,Center spend news evening technology.,1965-11-04,Otro,Alto,4,False,25,47%,Leal,Ryan Robbins,Sur
e480e5d2-8db0-4b03-abba-c9c56dad8ac9,Michael,Adams,riveratimothy@example.com,728.242.4228x62957,4228 Carson Groves,Port Kaylaberg,South Dakota,39788,France,Fry Ltd,"Designer, furniture",2024-10-27,2024-10-22,heart,4318.02,Alta,PayPal,False,Speech these tax arrive left around.,1990-03-02,F,Medio,8,True,60,19%,Potencial,Julia Thompson,Este
7f14f87f-77f9-4b71-885e-6c85cae0b855,Donald,Carter,nathan19@example.net,(581)938-3090,21554 Figueroa Glens,South Andrewberg,Wisconsin,44967,Australia,Lee PLC,"Therapist, art",2023-06-24,2024-09-17,Democrat,4393.16,Baja,Tarjeta,False,Picture sometimes place.,1956-04-30,F,Alto,2,True,91,40%,Nuevo,Jacqueline Garrett,Norte
e7413914-51f0-4916-942a-7b037e15b7f8,Kevin,Bryant,ydalton@example.com,892-804-4727,1887 Hudson Garden Apt. 904,Shawstad,Montana,21850,Saint Martin,"Lambert, Moody and Morris","Administrator, Civil Service",2024-08-05,2025-02-23,event,6202.68,Alta,Efectivo,True,Agree play cause community fire simply company foreign.,1989-08-16,F,Alto,3,False,-54,12%,Potencial,Jennifer Collins,Sur
336650e3-d865-49f0-8166-48b001f4542d,Michael,Flowers,pvaldez@example.org,+1-545-560-4863,5644 Lawrence Walk,New Joseph,Tennessee,01637,Botswana,"Jones, Rivera and Williams",Public relations account executive,2024-02-16,2024-11-29,probably,7092.5,Baja,PayPal,False,Continue tough new throughout pick system today.,1963-09-22,M,Bajo,9,False,-12,30%,VIP,Michael Thompson,Oeste
e6bc1b0a-8846-45ea-97c0-5146c2ccde01,Cynthia,Morgan,paynebrooke@example.net,+1-357-594-5094x00997,8385 Campbell River,Leblancside,Alabama,92327,Montserrat,"Bryan, Smith and Smith",Control and instrumentation engineer,2024-10-29,2024-09-22,size,2649.63,Alta,Transferencia,True,Responsibility record she.,1963-05-05,M,Bajo,2,False,-4,32%,Potencial,Jonathan Hughes,Este
bc538a2f-10d7-409b-a68c-d9e0ee52b9ce,Kimberly,Williams,brooke94@example.com,001-448-359-8598x39521,74956 Kelly Springs Apt. 539,Kimberlyberg,Iowa,48796,Namibia,Blake Ltd,"Clinical scientist, histocompatibility and immunogenetics",2024-01-06,2025-01-30,consider,8159.44,Baja,Tarjeta,False,She kind season strong grow half.,1959-01-09,M,Alto,5,False,17,36%,Potencial,David Lambert,Este
5b9fc418-e5b6-490a-a2c9-fd478c5fb7c7,Dawn,Griffin,brennanjane@example.org,839.773.5225,95257 Moore Union Suite 928,Darrellmouth,Hawaii,05974,Slovakia (Slovak Republic),Wright Group,Chartered certified accountant,2025-01-23,2025-01-02,concern,7871.71,Media,PayPal,True,Computer wear deep growth really.,1981-10-03,M,Alto,4,True,-13,28%,VIP,Edward Allen,Este
d394c257-9783-499e-98be-7af9462cb15d,Rachel,Burnett,odunlap@example.com,358-517-8213,720 Benson Spring,South Cesar,South Dakota,56847,Yemen,"Dodson, Howell and Williams",Plant breeder/geneticist,2024-08-30,2024-09-11,military,2093.16,Baja,Efectivo,True,Scene seek bad tell fill know Mrs.,1958-03-23,Otro,Medio,5,False,65,1%,VIP,David Clark,Oeste
1b8fa32b-cc93-408a-8ad6-e2e57e4b6fba,Brandon,Bernard,pserrano@example.com,484.873.7720x455,508 Jason View,Keithport,Delaware,49573,Lebanon,Gray Ltd,Equality and diversity officer,2024-02-27,2025-04-15,everything,6605.6,Media,Transferencia,False,Represent Democrat floor interview wear prove whose accept.,1972-03-31,F,Alto,7,True,27,4%,Leal,Stephen Ramirez,Sur
41a44b28-df69-44c2-bbaf-55ec3af16a8e,Frank,Lewis,nreyes@example.net,(841)947-7826x75797,493 Holly Walks,Selenaberg,Utah,45018,Maldives,"Diaz, Jackson and Hall","Copywriter, advertising",2024-10-07,2024-04-30,evening,4404.92,Baja,Transferencia,False,Address full firm gun pull pay purpose.,1967-08-31,F,Medio,5,False,29,24%,Leal,Shawn Ball,Norte
648736e4-6d61-4227-836f-6f40bbe37b4a,Robert,Smith,rosscindy@example.com,434.491.1223,5672 Frank Lane Suite 246,South David,North Dakota,87624,Oman,"Olson, Brown and Martinez",Pathologist,2024-07-07,2024-07-07,nothing,6167.51,Baja,Tarjeta,True,Anything bring building research eight.,1982-07-25,Otro,Alto,2,False,-1,36%,Leal,Thomas Fox,Este
110882f8-ee77-42e8-b38f-a68552c32f4b,Phillip,Moore,carrollmichael@example.net,(352)339-7820x730,0580 Douglas Camp Suite 794,East Christopher,Arkansas,09793,Cape Verde,Greene-Khan,Curator,2024-02-17,2024-06-30,group,8998.82,Alta,PayPal,False,Outside some sell hot so.,1976-04-28,Otro,Alto,1,True,81,26%,Leal,Angel Salinas,Internacional
625e450c-a31f-4763-9603-8a935fde8042,Greg,Jordan,yholland@example.net,001-994-226-6638x8960,798 Evans Center Apt. 007,North Andrewburgh,Iowa,20681,Mozambique,Velazquez Ltd,"Scientist, physiological",2024-11-18,2025-03-21,standard,4860.39,Media,PayPal,False,Pay her job buy single.,1967-03-23,M,Alto,8,True,-53,34%,Potencial,Erin Mahoney,Internacional
f104e2cf-483e-41d3-960a-3545bd6ab524,William,Schmitt,wesleykent@example.com,346.643.9194x10836,71485 Miller Crossroad Apt. 356,Nguyenview,California,43996,Monaco,"Jones, Beard and Watkins",Site engineer,2024-05-29,2025-04-07,remember,1531.84,Alta,Efectivo,True,With entire head role.,1991-10-16,Otro,Bajo,5,True,82,40%,Nuevo,Mary Simmons,Sur
e1a6cf83-2ad3-4519-84d5-fb0b480d65b8,Rachel,Baker,brianamorris@example.com,560.303.8173x99050,159 Reed Ports Suite 585,Sherrystad,Pennsylvania,17302,Tanzania,"Moss, Wilkins and Jones",Public librarian,2023-06-18,2024-06-07,green,7909.66,Alta,Tarjeta,True,Poor buy allow.,1959-06-13,Otro,Bajo,4,True,0,11%,Leal,Tracy Watkins,Norte
a2a084a5-d6c7-484f-81ac-ef139e8d193c,Amy,Glenn,christophersantos@example.net,2206867734,206 Sergio Rapid Suite 334,Port Tylershire,California,97622,Bosnia and Herzegovina,"Maldonado, Evans and Ray","Engineer, civil (contracting)",2025-04-07,2025-03-06,break,6125.3,Alta,Transferencia,True,Tough story assume whole.,1999-04-02,M,Medio,10,True,10,7%,VIP,Jessica Neal,Norte
e98d211e-2318-40c9-953b-b87070a33cf3,Laura,Cochran,jconner@example.net,(286)523-3380,9977 Christopher Mission Apt. 067,West Juantown,Nebraska,69056,Maldives,"Ramirez, Griffin and Zamora",Exercise physiologist,2025-01-07,2024-11-13,alone,3138.5,Alta,Efectivo,False,Speak enter range bed director.,2005-10-09,F,Bajo,10,False,-20,41%,VIP,Elizabeth Turner,Internacional
ec651cdb-ff75-4c6b-b8e9-d8e7f4c5be7f,Hannah,Jacobs,erice@example.com,753-544-8390,0950 Matthew Extension Suite 478,Joshuahaven,Michigan,10623,Gibraltar,Cook LLC,"Accountant, chartered public finance",2024-12-13,2024-06-16,middle,5458.18,Media,Transferencia,True,Right paper across blue behind.,1977-02-24,F,Bajo,9,True,35,36%,Leal,Amber Cooke,Sur
50a8642a-0bee-4269-b4e0-313979527954,Gary,Cox,matthew49@example.org,001-513-313-6940,04238 Oliver Hill,New Frankside,New York,54174,Ecuador,Crane Inc,Patent attorney,2024-05-08,2024-11-11,detail,1032.35,Alta,Transferencia,False,It common under team.,1993-04-03,Otro,Medio,2,False,23,24%,Leal,Kendra Adams,Sur
dab8a82d-3567-4b05-b7bf-8649f83c3116,Lisa,Vasquez,davidcampbell@example.com,948-668-2902,61619 Aaron Summit Apt. 620,Perryton,Georgia,46537,Azerbaijan,Henderson-Rodriguez,"Scientist, audiological",2023-06-10,2024-09-01,easy,2083.34,Media,Transferencia,False,Language main inside number.,2001-08-12,Otro,Alto,1,True,-55,11%,Nuevo,Patricia Soto,Norte
9b0c63e0-ada4-4b4d-a56e-ea22211d4059,Tyler,Hernandez,smithcourtney@example.org,(869)980-9081,514 Thomas Forge Suite 364,Cameronville,South Carolina,59869,Cote d'Ivoire,Davis-Pace,Leisure centre manager,2024-02-10,2025-03-04,describe,676.28,Alta,PayPal,True,Different research strong interest with head open man.,1988-06-13,M,Bajo,7,False,-36,47%,Nuevo,Angela Butler,Este
348e5fa2-de74-4a15-8677-2a6244f4c8cc,Jason,Clark,michele86@example.net,001-786-443-7679x017,12704 Erik Radial Suite 594,Johnstonland,South Carolina,89044,Guatemala,"Ramirez, Bullock and Hughes",Writer,2024-09-29,2024-05-22,Mrs,6100.38,Baja,PayPal,False,Floor explain visit research.,1964-08-28,M,Alto,6,False,-9,40%,Potencial,Sharon Norman,Oeste
ffae4331-c5da-4590-9538-5e97003df0ac,Brandy,King,bakerlisa@example.net,(949)679-4217,281 James Valleys,Evanshaven,Nebraska,60222,Korea,Norris-Griffin,Community education officer,2024-08-06,2024-07-04,quickly,3120.41,Baja,Transferencia,False,Activity century purpose spring skill open.,1958-08-17,Otro,Alto,4,False,-53,40%,Leal,Tina Vincent,Internacional
7933ad47-e0ef-4a42-ae3f-0b89a798380f,Kelly,Miller,vjohnson@example.org,648.544.4581x433,174 Meyer River Apt. 058,Singletonland,Minnesota,86616,Timor-Leste,Carter-Escobar,Chartered public finance accountant,2025-04-27,2025-03-25,goal,4334.06,Baja,PayPal,False,Young remain create consumer we I development.,2004-01-30,Otro,Alto,6,False,-100,0%,Nuevo,Andrea Miller,Oeste
e8600d4b-20bc-4c0b-a7be-1b6faa7edd42,Michael,White,gwaller@example.org,(597)560-0254x01640,6406 Ford Mountains,Lake Albert,New Mexico,35297,United States of America,"Jackson, Yang and Carpenter",Visual merchandiser,2024-12-07,2025-03-31,various,2163.57,Baja,Efectivo,False,Certainly worry effort garden wife.,1958-11-14,M,Alto,10,False,66,12%,VIP,Craig Baxter,Internacional
ec74bacd-e315-4c4c-aa03-73d15866623a,Erica,Rodriguez,jacksonricky@example.com,001-401-434-2598x83388,9941 Phillips Inlet Apt. 028,West Justinshire,Connecticut,36605,Argentina,Sanders-Schmidt,Learning mentor,2023-05-09,2024-10-12,citizen,6267.09,Media,PayPal,True,Hand production expert soldier others because fly.,1971-10-25,Otro,Bajo,10,False,-10,50%,Leal,Katie Holland,Este
8faebf2c-738f-4359-988b-15d9eae23127,Derek,Meadows,ryan45@example.com,(366)277-4648x6870,40484 Melinda Ville,Nolanshire,Indiana,33524,Saint Pierre and Miquelon,Cooley-Griffith,Writer,2023-06-29,2025-03-30,already,3732.68,Media,Tarjeta,True,Treatment open doctor seem hundred.,1979-03-09,M,Bajo,3,True,-42,3%,Nuevo,Jason Mason II,Sur
9f9e1f72-2ed8-415f-9e9e-8eed1ab87a28,Cory,Ortiz,walkerchristopher@example.com,280.804.0651x8647,8176 Bell Knoll Suite 125,New Raymondburgh,Delaware,82991,Philippines,Lopez-Lang,"Development worker, community",2025-02-13,2024-09-11,hot,6022.3,Alta,Efectivo,True,Program contain president.,1995-11-18,M,Bajo,6,True,-9,8%,Potencial,Susan Jimenez,Internacional
5fa839c3-5d60-417e-9f68-f39a396e82fe,Karina,Rodriguez,patrickwallace@example.net,423.343.8756,3813 Butler Rapids Suite 610,Port Amyberg,Maryland,73996,Norfolk Island,Fox-Wood,"Engineer, building services",2023-06-10,2025-02-21,everybody,9260.7,Baja,Tarjeta,True,Back up describe else sure town economic.,1973-04-02,F,Medio,10,True,13,18%,VIP,Chad Berry,Oeste
eebac7d5-5e23-4fab-ade4-6a45309f74ec,Joshua,Melton,robertmiles@example.org,(972)990-1987x2557,4502 Donna Mountain,Lake Justinview,Georgia,80642,Algeria,"Nelson, Chen and Marquez",Police officer,2023-12-29,2024-07-31,risk,1061.4,Baja,Tarjeta,False,Heart either leg song get knowledge he north.,2006-11-02,F,Medio,9,False,-11,6%,Potencial,Jason Wells,Oeste
f7199c24-6b70-45bb-84b0-267d128f3d1e,Jennifer,Willis,zwilliams@example.org,314-368-4221,08732 Brian Lock Apt. 731,South Joseph,Alaska,88729,Latvia,Sandoval-Sandoval,Health visitor,2023-12-14,2024-09-22,series,5796.61,Baja,Tarjeta,False,Free sell every side.,1957-07-10,M,Bajo,1,True,-73,1%,Nuevo,Tina Rivera,Este
cb14f0be-7bcc-4a67-ae55-e796b02ddd28,Angela,Martinez,natalie26@example.net,+1-855-370-7954x1042,166 Griffin Squares Suite 593,Emilystad,Oregon,59859,Bouvet Island (Bouvetoya),Bell and Sons,Herbalist,2024-11-17,2024-05-25,night,1806.91,Alta,PayPal,True,Mr you detail large.,1998-07-18,M,Alto,10,True,-73,18%,Nuevo,Dana Brown,Norte
44c3e4d6-56b3-457b-9cb1-a542d4d1e5b8,Eric,Nelson,vrodriguez@example.com,6464405675,227 Watts Mews,North Joanstad,Texas,57041,Paraguay,"Delacruz, Wright and Farley",Media buyer,2024-10-29,2024-05-25,wide,7534.8,Media,Transferencia,False,Young work feeling.,1989-07-13,Otro,Bajo,1,True,-57,35%,Potencial,Maria Sanchez,Norte
2ff8d18d-9e75-4f8a-97e0-6aaa45d5807c,Rachel,Powell,ohuffman@example.org,452-713-5652,923 Joseph Curve,New Elijah,Utah,30595,Maldives,"Gonzalez, Tanner and Mitchell",Hydrologist,2023-05-31,2024-12-02,ahead,5670.38,Media,Tarjeta,True,Democratic face either down.,1985-08-06,Otro,Alto,8,False,2,46%,Nuevo,Angela Wilson,Sur
6bb0286c-e534-4f8b-af58-3692270f801a,Laura,Curtis,marie23@example.org,(654)797-7461,014 Jessica Brook,East Alexanderhaven,West Virginia,08454,Cape Verde,Galvan-Matthews,Museum/gallery curator,2023-09-24,2024-12-20,business,7973.81,Baja,Transferencia,True,Vote together democratic his investment.,1955-07-15,F,Medio,2,False,72,13%,VIP,Timothy Mccann,Sur
51116c5b-c19a-478d-b82e-736c4d5ec3b3,Heidi,Reyes,michellenorman@example.net,(325)807-1430,194 Sharon Bridge Apt. 423,New Juan,Illinois,48266,Uzbekistan,Lyons-Daniels,Local government officer,2023-12-12,2025-03-19,player,1274.35,Media,Tarjeta,False,Environment dog home since movement road meeting everyone.,1999-12-16,Otro,Alto,9,False,-21,40%,Potencial,Mr. Derek Torres,Sur
eefcfe3e-90f6-4034-8f67-7618f84a5a16,Jordan,Rhodes,matthewbeck@example.org,(600)886-9287,6885 Claire Ports,Munozberg,Maine,64497,Ghana,Andrews LLC,Public house manager,2024-12-29,2024-11-01,only,434.88,Media,Tarjeta,False,Simply my short agreement.,1975-03-16,Otro,Alto,6,False,-1,39%,Potencial,Natalie Long,Oeste
3add3e32-c789-426d-96ae-770d19137b7b,Anthony,Cooper,knightrichard@example.net,652-512-1179x40510,7923 Jason Place,Jamesshire,Tennessee,02252,Seychelles,Figueroa-Hanna,Recycling officer,2023-07-19,2025-03-31,sort,8223.76,Alta,Efectivo,False,Home ahead increase agent avoid lead ability affect.,1961-03-04,F,Medio,7,False,23,30%,Leal,Daniel Alexander,Sur
e22541eb-90ef-4ecf-9cb9-071680d25389,Tiffany,Martinez,william36@example.net,(529)349-6434,8859 Wells Place,South Wayneside,Utah,27786,Reunion,Mcdaniel and Sons,Senior tax professional/tax inspector,2025-02-15,2024-08-13,hot,1809.38,Media,PayPal,False,Simple TV medical seven.,1983-11-14,Otro,Alto,8,True,92,19%,Nuevo,Michael Christian,Sur
265368c5-fa2f-4e37-a96d-c8bf5683e645,George,Day,rwheeler@example.org,987.882.8942x3142,640 Justin Plains,East William,Alabama,68149,France,"White, Dean and Mccann",Physiological scientist,2025-01-30,2024-11-06,leader,7380.27,Alta,Transferencia,True,Focus court here key stock huge.,1975-04-03,F,Medio,9,True,-97,50%,Leal,Jenna Holmes,Internacional
b2f1f9fc-92ed-4d65-bc16-eff3a4b83d1d,Taylor,Barajas,gainesjohn@example.com,400.319.4117,658 Austin Squares Suite 817,Nicoleview,North Dakota,18396,Grenada,Pacheco LLC,Stage manager,2025-04-11,2024-07-29,official,9490.01,Alta,Tarjeta,False,Type past far particularly nation news.,1990-05-18,F,Bajo,10,True,-72,32%,Nuevo,Alexandra Young,Internacional
8320e55a-a721-4eda-84d0-9ceae09695a2,Lisa,Weber,teresa52@example.org,001-290-221-2977x6773,4756 William Drive,West Sandra,Delaware,57024,Northern Mariana Islands,"Hall, Murphy and Green",Firefighter,2024-09-30,2024-06-26,degree,5120.75,Alta,PayPal,True,News appear visit perform.,1986-07-20,F,Bajo,7,False,-80,5%,Potencial,Matthew Graves,Internacional
c25e39d9-611c-487f-af61-d42bd19e3458,Jeremy,Boone,stephaniedurham@example.com,416.822.6242,43234 Amy Springs Suite 011,Michaelview,New York,70931,Samoa,Kim PLC,"Scientist, research (physical sciences)",2025-04-13,2024-05-09,hundred,9066.9,Alta,Efectivo,True,Score list parent become job clear.,1992-03-26,Otro,Alto,9,False,-83,29%,Potencial,Kirsten Phillips,Internacional
5122b38b-a889-4544-aec3-5f4da9cab597,Rachel,Willis,georgegillespie@example.org,001-885-264-9628,2039 Michael Summit Apt. 501,Lake Chase,Arkansas,51547,Japan,Rivera-Kennedy,TEFL teacher,2023-09-05,2024-08-06,another,5008.24,Baja,Efectivo,False,Film maintain price detail also various grow.,1980-02-24,Otro,Alto,3,False,-30,16%,Potencial,Elizabeth Smith,Internacional
893da102-bae6-4359-982e-a9048720e9a0,Isaiah,Ingram,louis25@example.org,421-445-8952x3584,658 Smith Islands Suite 601,Rickyport,Michigan,28703,Slovakia (Slovak Republic),Kelly PLC,Contracting civil engineer,2025-03-26,2024-10-23,financial,4472.91,Alta,Transferencia,False,School short wind game issue school.,1991-08-24,Otro,Bajo,4,False,-29,37%,Leal,Brenda Smith,Oeste
2c063c2f-4645-4dea-9885-ba301124dabb,Ryan,Collins,anthonymitchell@example.net,001-804-321-7764x8420,6078 Scott Run Apt. 070,East Jasonside,West Virginia,12447,Lesotho,Griffith Group,"Engineer, production",2024-06-18,2024-06-21,southern,682.26,Baja,PayPal,True,Question ever board front then.,1997-10-27,M,Medio,2,True,82,34%,Potencial,Melissa Sanders,Sur
